Date,Name of State / UT,Total Confirmed cases (Indian National),Total Confirmed cases ( Foreign National ),Cured/Discharged/Migrated,Death,Total Confirmed cases
2020-04-23,Manipur,2,0,2,0,2
2020-04-23,Meghalaya,12,0,0,1,12
2020-04-23,Mizoram,1,0,0,0,1
2020-04-23,Odisha,83,0,32,1,83
2020-04-23,Puducherry,7,0,3,0,7
2020-04-23,Punjab,277,0,65,16,277
2020-04-23,Rajasthan,1888,2,230,27,1890
2020-04-23,Tamil Nadu,1623,6,662,18,1629
2020-04-23,Telengana,950,10,197,24,960
2020-04-23,Tripura,2,0,1,0,2
2020-04-23,Uttarakhand,45,1,23,0,46
2020-04-23,Uttar Pradesh,1508,1,187,21,1509
2020-04-23,West Bengal,456,0,79,15,456
2020-04-24,Andaman and Nicobar Islands,22,0,11,0,22
2020-04-24,Andhra Pradesh,955,0,145,29,955
2020-04-24,Arunachal Pradesh,1,0,1,0,1
2020-04-24,Assam,36,0,19,1,36
2020-04-24,Bihar,176,0,46,2,176
2020-04-24,Chandigarh,27,0,14,0,27
2020-04-24,Chhattisgarh,36,0,28,0,36
2020-04-24,Delhi,2375,1,808,50,2376
2020-04-24,Goa,6,1,7,0,7
2020-04-24,Gujarat,2623,1,258,112,2624
2020-04-24,Haryana,258,14,156,3,272
2020-04-24,Himachal Pradesh,40,0,18,1,40
2020-04-24,Jammu and Kashmir,427,0,92,5,427
2020-04-24,Jharkhand,55,0,8,3,55
2020-04-24,Karnataka,463,0,150,18,463
2020-04-24,Kerala,440,8,324,3,448
2020-04-24,Ladakh,18,0,14,0,18
2020-04-24,Madhya Pradesh,1852,0,203,83,1852
2020-04-24,Maharashtra,6427,3,840,283,6430
2020-04-24,Manipur,2,0,2,0,2
2020-04-24,Meghalaya,12,0,0,1,12
2020-04-24,Mizoram,1,0,0,0,1
2020-04-24,Odisha,90,0,33,1,90
2020-04-24,Puducherry,7,0,3,0,7
2020-04-24,Punjab,277,0,65,16,277
2020-04-24,Rajasthan,1962,2,230,27,1964
2020-04-24,Tamil Nadu,1677,6,752,20,1683
2020-04-24,Telengana,974,10,253,26,984
2020-04-24,Tripura,2,0,1,0,2
2020-04-24,Uttarakhand,46,1,24,0,47
2020-04-24,Uttar Pradesh,1603,1,206,24,1604
2020-04-24,West Bengal,514,0,103,15,514
2020-04-25,Andaman and Nicobar Islands,27,0,11,0,27
2020-04-25,Andhra Pradesh,1061,0,171,31,1061
2020-04-25,Arunachal Pradesh,1,0,1,0,1
2020-04-25,Assam,36,0,19,1,36
2020-04-25,Bihar,228,0,46,2,228
2020-04-25,Chandigarh,28,0,15,0,28
2020-04-25,Chhattisgarh,36,0,30,0,36
2020-04-25,Delhi,2513,1,857,53,2514
2020-04-25,Goa,6,1,7,0,7
2020-04-25,Gujarat,2814,1,265,127,2815
2020-04-25,Haryana,258,14,156,3,272
2020-04-25,Himachal Pradesh,40,0,18,1,40
2020-04-25,Jammu and Kashmir,454,0,109,5,454
2020-04-25,Jharkhand,59,0,9,3,59
2020-04-25,Karnataka,489,0,153,18,489
2020-04-25,Kerala,443,8,331,4,451
2020-04-25,Ladakh,20,0,14,0,20
2020-04-25,Madhya Pradesh,1952,0,210,92,1952
2020-04-25,Maharashtra,6814,3,957,301,6817
2020-04-25,Manipur,2,0,2,0,2
2020-04-25,Meghalaya,12,0,0,1,12
2020-04-25,Mizoram,1,0,0,0,1
2020-04-25,Odisha,94,0,33,1,94
2020-04-25,Puducherry,7,0,3,0,7
2020-04-25,Punjab,298,0,67,17,298
2020-04-25,Rajasthan,2032,2,230,27,2034
2020-04-25,Tamil Nadu,1749,6,866,22,1755
2020-04-25,Telengana,974,10,253,26,984
2020-04-25,Tripura,2,0,1,0,2
2020-04-25,Uttarakhand,47,1,25,0,48
2020-04-25,Uttar Pradesh,1777,1,248,26,1778
2020-04-25,West Bengal,571,0,103,18,571
2020-04-26,Andaman and Nicobar Islands,33,0,11,0,33
2020-04-26,Andhra Pradesh,1097,0,231,31,1097
2020-04-26,Arunachal Pradesh,1,0,1,0,1
2020-04-26,Assam,36,0,19,1,36
2020-04-26,Bihar,251,0,46,2,251
2020-04-26,Chandigarh,30,0,17,0,30
2020-04-26,Chhattisgarh,37,0,32,0,37
2020-04-26,Delhi,2624,1,869,54,2625
2020-04-26,Goa,6,1,7,0,7
2020-04-26,Gujarat,3070,1,282,133,3071
2020-04-26,Haryana,275,14,176,3,289
2020-04-26,Himachal Pradesh,40,0,22,1,40
2020-04-26,Jammu and Kashmir,494,0,112,6,494
2020-04-26,Jharkhand,67,0,13,3,67
2020-04-26,Karnataka,501,0,177,18,501
2020-04-26,Kerala,450,8,338,4,458
2020-04-26,Ladakh,20,0,14,0,20
2020-04-26,Madhya Pradesh,2096,0,210,99,2096
2020-04-26,Maharashtra,7625,3,1076,323,7628
2020-04-26,Manipur,2,0,2,0,2
2020-04-26,Meghalaya,12,0,0,1,12
2020-04-26,Mizoram,1,0,0,0,1
2020-04-26,Odisha,103,0,34,1,103
2020-04-26,Puducherry,7,0,3,0,7
2020-04-26,Punjab,298,0,67,17,298
2020-04-26,Rajasthan,2081,2,493,33,2083
2020-04-26,Tamil Nadu,1815,6,960,23,1821
2020-04-26,Telengana,981,10,280,26,991
2020-04-26,Tripura,2,0,2,0,2
2020-04-26,Uttarakhand,49,1,26,0,50
2020-04-26,Uttar Pradesh,1842,1,289,29,1843
2020-04-26,West Bengal,611,0,105,18,611
2020-04-27,Andaman and Nicobar Islands,33,0,11,0,33
2020-04-27,Andhra Pradesh,1177,0,235,31,1177
2020-04-27,Arunachal Pradesh,1,0,1,0,1
2020-04-27,Assam,36,0,27,1,36
2020-04-27,Bihar,277,0,56,2,277
2020-04-27,Chandigarh,30,0,17,0,30
2020-04-27,Chhattisgarh,37,0,32,0,37
2020-04-27,Delhi,2917,1,877,54,2918
2020-04-27,Goa,6,1,7,0,7
2020-04-27,Gujarat,3300,1,313,151,3301
2020-04-27,Haryana,275,14,176,3,289
2020-04-27,Himachal Pradesh,40,0,22,1,40
2020-04-27,Jammu and Kashmir,523,0,137,6,523
2020-04-27,Jharkhand,82,0,13,3,82
2020-04-27,Karnataka,511,0,188,20,511
2020-04-27,Kerala,461,8,342,4,469
2020-04-27,Ladakh,20,0,14,0,20
2020-04-27,Madhya Pradesh,2168,0,302,106,2168
2020-04-27,Maharashtra,8065,3,1188,342,8068
2020-04-27,Manipur,2,0,2,0,2
2020-04-27,Meghalaya,12,0,0,1,12
2020-04-27,Mizoram,1,0,0,0,1
2020-04-27,Odisha,108,0,35,1,108
2020-04-27,Puducherry,8,0,3,0,8
2020-04-27,Punjab,313,0,71,18,313
2020-04-27,Rajasthan,2183,2,518,41,2185
2020-04-27,Tamil Nadu,1879,6,1020,24,1885
2020-04-27,Telengana,992,10,280,26,1002
2020-04-27,Tripura,2,0,2,0,2
2020-04-27,Uttarakhand,50,1,33,0,51
2020-04-27,Uttar Pradesh,1954,1,335,31,1955
2020-04-27,West Bengal,649,0,105,20,649
2020-04-28,Andaman and Nicobar Islands,33,0,11,0,33
2020-04-28,Andhra Pradesh,1259,0,258,31,1259
2020-04-28,Arunachal Pradesh,1,0,1,0,1
2020-04-28,Assam,38,0,27,1,38
2020-04-28,Bihar,346,0,57,2,346
2020-04-28,Chandigarh,40,0,17,0,40
2020-04-28,Chhattisgarh,37,0,32,0,37
2020-04-28,Delhi,3107,1,877,54,3108
2020-04-28,Goa,6,1,7,0,7
2020-04-28,Gujarat,3547,1,394,162,3548
2020-04-28,Haryana,282,14,183,3,296
2020-04-28,Himachal Pradesh,40,0,22,1,40
2020-04-28,Jammu and Kashmir,546,0,164,7,546
2020-04-28,Jharkhand,103,0,17,3,103
2020-04-28,Karnataka,520,0,198,20,520
2020-04-28,Kerala,474,8,355,4,482
2020-04-28,Ladakh,22,0,16,0,22
2020-04-28,Madhya Pradesh,2368,0,361,113,2368
2020-04-28,Maharashtra,8587,3,1282,369,8590
2020-04-28,Manipur,2,0,2,0,2
2020-04-28,Meghalaya,12,0,0,1,12
2020-04-28,Mizoram,1,0,0,0,1
2020-04-28,Odisha,118,0,37,1,118
2020-04-28,Puducherry,8,0,3,0,8
2020-04-28,Punjab,313,0,71,18,313
2020-04-28,Rajasthan,2260,2,669,46,2262
2020-04-28,Tamil Nadu,1931,6,1101,24,1937
2020-04-28,Telengana,994,10,321,26,1004
2020-04-28,Tripura,2,0,2,0,2
2020-04-28,Uttarakhand,50,1,33,0,51
2020-04-28,Uttar Pradesh,2042,1,400,31,2043
2020-04-28,West Bengal,697,0,109,20,697
2020-04-29,Andaman and Nicobar Islands,33,0,15,0,33
2020-04-29,Andhra Pradesh,1332,0,287,31,1332
2020-04-29,Arunachal Pradesh,1,0,1,0,1
2020-04-29,Assam,38,0,27,1,38
2020-04-29,Bihar,383,0,64,2,383
2020-04-29,Chandigarh,56,0,17,0,56
2020-04-29,Chhattisgarh,38,0,34,0,38
2020-04-29,Delhi,3313,1,1078,54,3314
2020-04-29,Goa,6,1,7,0,7
2020-04-29,Gujarat,3773,1,434,181,3774
2020-04-29,Haryana,296,14,209,3,310
2020-04-29,Himachal Pradesh,40,0,25,1,40
2020-04-29,Jammu and Kashmir,565,0,176,8,565
2020-04-29,Jharkhand,105,0,19,3,105
2020-04-29,Karnataka,532,0,215,20,532
2020-04-29,Kerala,478,8,359,4,486
2020-04-29,Ladakh,22,0,16,0,22
2020-04-29,Madhya Pradesh#,2561,0,377,119,2561
2020-04-29,Maharashtra,9315,3,1388,400,9318
2020-04-29,Manipur,2,0,2,0,2
2020-04-29,Meghalaya,12,0,0,1,12
2020-04-29,Mizoram,1,0,0,0,1
2020-04-29,Odisha,119,0,38,1,119
2020-04-29,Puducherry,8,0,3,0,8
2020-04-29,Punjab,322,0,71,19,322
2020-04-29,Rajasthan,2362,2,768,51,2364
2020-04-29,Tamil Nadu,2052,6,1168,25,2058
2020-04-29,Telengana,1002,10,367,26,1012
2020-04-29,Tripura,2,0,2,0,2
2020-04-29,Uttarakhand,53,1,34,0,54
2020-04-29,Uttar Pradesh,2114,1,477,36,2115
2020-04-29,West Bengal,725,0,119,22,725
2020-04-30,Andaman and Nicobar Islands,33,0,15,0,33
2020-04-30,Andhra Pradesh,1403,0,321,31,1403
2020-04-30,Arunachal Pradesh,1,0,1,0,1
2020-04-30,Assam,42,0,29,1,42
2020-04-30,Bihar,403,0,65,2,403
2020-04-30,Chandigarh,56,0,17,0,56
2020-04-30,Chhattisgarh,38,0,36,0,38
2020-04-30,Delhi,3438,1,1092,56,3439
2020-04-30,Goa,6,1,7,0,7
2020-04-30,Gujarat,4081,1,527,197,4082
2020-04-30,Haryana,296,14,209,3,310
2020-04-30,Himachal Pradesh,40,0,25,1,40
2020-04-30,Jammu and Kashmir,581,0,192,8,581
2020-04-30,Jharkhand,107,0,19,3,107
2020-04-30,Karnataka,557,0,223,21,557
2020-04-30,Kerala,488,8,369,4,496
2020-04-30,Ladakh,22,0,16,0,22
2020-04-30,Madhya Pradesh,2660,0,461,130,2660
2020-04-30,Maharashtra,9912,3,1593,432,9915
2020-04-30,Manipur,2,0,2,0,2
2020-04-30,Meghalaya,12,0,0,1,12
2020-04-30,Mizoram,1,0,0,0,1
2020-04-30,Odisha,128,0,39,1,128
2020-04-30,Puducherry,8,0,5,0,8
2020-04-30,Punjab,357,0,90,19,357
2020-04-30,Rajasthan,2436,2,768,51,2438
2020-04-30,Tamil Nadu,2156,6,1210,27,2162
2020-04-30,Telengana,1002,10,367,26,1012
2020-04-30,Tripura,2,0,2,0,2
2020-04-30,Uttarakhand,54,1,36,0,55
2020-04-30,Uttar Pradesh,2202,1,513,39,2203
2020-04-30,West Bengal,758,0,124,22,758
2020-05-01,Andaman and Nicobar Islands,33,0,16,0,33
2020-05-01,Andhra Pradesh,1463,0,403,33,1463
2020-05-01,Arunachal Pradesh,1,0,1,0,1
2020-05-01,Assam,42,0,29,1,42
2020-05-01,Bihar,426,0,82,2,426
2020-05-01,Chandigarh,56,0,17,0,56
2020-05-01,Chhattisgarh,40,0,36,0,40
2020-05-01,Delhi,3514,1,1094,59,3515
2020-05-01,Goa,6,1,7,0,7
2020-05-01,Gujarat,4394,1,613,214,4395
2020-05-01,Haryana,299,14,209,3,313
2020-05-01,Himachal Pradesh,40,0,28,1,40
2020-05-01,Jammu and Kashmir,614,0,216,8,614
2020-05-01,Jharkhand,111,0,20,3,111
2020-05-01,Karnataka,576,0,235,22,576
2020-05-01,Kerala,489,8,383,4,497
2020-05-01,Ladakh,22,0,16,0,22
2020-05-01,Madhya Pradesh,2719,0,482,137,2719
2020-05-01,Maharashtra,10495,3,1773,459,10498
2020-05-01,Manipur,2,0,2,0,2
2020-05-01,Meghalaya,12,0,0,1,12
2020-05-01,Mizoram,1,0,0,0,1
2020-05-01,Odisha,143,0,41,1,143
2020-05-01,Puducherry,8,0,5,0,8
2020-05-01,Punjab,357,0,90,19,357
2020-05-01,Rajasthan,2582,2,836,58,2584
2020-05-01,Tamil Nadu,2317,6,1258,27,2323
2020-05-01,Telengana,1029,10,441,26,1039
2020-05-01,Tripura,2,0,2,0,2
2020-05-01,Uttarakhand,56,1,36,0,57
2020-05-01,Uttar Pradesh,2280,1,555,41,2281
2020-05-01,West Bengal,795,0,139,33,795
2020-05-02,Andaman and Nicobar Islands,33,0,16,0,33
2020-05-02,Andhra Pradesh,1525,0,441,33,1525
2020-05-02,Arunachal Pradesh,1,0,1,0,1
2020-05-02,Assam,43,0,32,1,43
2020-05-02,Bihar,471,0,98,3,471
2020-05-02,Chandigarh,88,0,17,0,88
2020-05-02,Chhattisgarh,43,0,36,0,43
2020-05-02,Delhi,3737,1,1167,61,3738
2020-05-02,Goa,6,1,7,0,7
2020-05-02,Gujarat,4720,1,735,236,4721
2020-05-02,Haryana,346,14,227,4,360
2020-05-02,Himachal Pradesh,40,0,30,1,40
2020-05-02,Jammu and Kashmir,639,0,247,8,639
2020-05-02,Jharkhand,111,0,20,3,111
2020-05-02,Karnataka,598,0,255,25,598
2020-05-02,Kerala,490,8,392,4,498
2020-05-02,Ladakh,22,0,17,0,22
2020-05-02,Madhya Pradesh,2719,0,524,145,2719
2020-05-02,Maharashtra,11503,3,1879,485,11506
2020-05-02,Manipur,2,0,2,0,2
2020-05-02,Meghalaya,12,0,0,1,12
2020-05-02,Mizoram,1,0,0,0,1
2020-05-02,Odisha,154,0,55,1,154
2020-05-02,Puducherry,8,0,5,0,8
2020-05-02,Punjab,772,0,112,20,772
2020-05-02,Rajasthan,2664,2,1116,62,2666
2020-05-02,Tamil Nadu,2520,6,1312,28,2526
2020-05-02,Telengana,1047,10,441,26,1057
2020-05-02,Tripura,2,0,2,0,2
2020-05-02,Uttarakhand,57,1,37,0,58
2020-05-02,Uttar Pradesh,2454,1,656,43,2455
2020-05-02,West Bengal,795,0,139,33,795
2020-05-03,Andaman and Nicobar Islands,33,0,17,0,33
2020-05-03,Andhra Pradesh,1583,0,488,33,1583
2020-05-03,Arunachal Pradesh,1,0,1,0,1
2020-05-03,Assam,43,0,32,1,43
2020-05-03,Bihar,482,0,117,4,482
2020-05-03,Chandigarh,94,0,19,0,94
2020-05-03,Chhattisgarh,43,0,36,0,43
2020-05-03,Delhi,4121,1,1256,64,4122
2020-05-03,Goa,6,1,7,0,7
2020-05-03,Gujarat,5054,1,896,262,5055
2020-05-03,Haryana,380,14,227,4,394
2020-05-03,Himachal Pradesh,40,0,33,1,40
2020-05-03,Jammu and Kashmir,666,0,254,8,666
2020-05-03,Jharkhand,115,0,22,3,115
2020-05-03,Karnataka,606,0,282,25,606
2020-05-03,Kerala,492,8,400,4,500
2020-05-03,Ladakh,40,0,17,0,40
2020-05-03,Madhya Pradesh,2846,0,798,156,2846
2020-05-03,Maharashtra,12293,3,2000,521,12296
2020-05-03,Manipur,2,0,2,0,2
2020-05-03,Meghalaya,12,0,0,1,12
2020-05-03,Mizoram,1,0,0,0,1
2020-05-03,Odisha,160,0,56,1,160
2020-05-03,Puducherry,8,0,5,0,8
2020-05-03,Punjab,772,0,112,20,772
2020-05-03,Rajasthan,2770,2,1121,65,2772
2020-05-03,Tamil Nadu,2751,6,1341,29,2757
2020-05-03,Telengana,1053,10,458,28,1063
2020-05-03,Tripura,4,0,2,0,4
2020-05-03,Uttarakhand,58,1,39,0,59
2020-05-03,Uttar Pradesh,2625,1,698,43,2626
2020-05-03,West Bengal,922,0,151,33,922
2020-05-04,Andaman and Nicobar Islands,33,0,32,0,33
2020-05-04,Andhra Pradesh,1650,0,524,36,1650
2020-05-04,Arunachal Pradesh,1,0,1,0,1
2020-05-04,Assam,43,0,32,1,43
2020-05-04,Bihar,517,0,125,4,517
2020-05-04,Chandigarh,94,0,19,0,94
2020-05-04,Chhattisgarh,57,0,36,0,57
2020-05-04,Delhi,4548,1,1362,64,4549
2020-05-04,Goa,6,1,7,0,7
2020-05-04,Gujarat,5427,1,1042,290,5428
2020-05-04,Haryana,428,14,245,5,442
2020-05-04,Himachal Pradesh,40,0,34,1,40
2020-05-04,Jammu and Kashmir,701,0,287,8,701
2020-05-04,Jharkhand,115,0,22,3,115
2020-05-04,Karnataka,642,0,304,26,642
2020-05-04,Kerala,492,8,401,4,500
2020-05-04,Ladakh,41,0,17,0,41
2020-05-04,Madhya Pradesh,2942,0,798,165,2942
2020-05-04,Maharashtra,12971,3,2115,548,12974
2020-05-04,Manipur,2,0,2,0,2
2020-05-04,Meghalaya,12,0,0,1,12
2020-05-04,Mizoram,1,0,0,0,1
2020-05-04,Odisha,163,0,60,1,163
2020-05-04,Puducherry,8,0,5,0,8
2020-05-04,Punjab,1102,0,117,21,1102
2020-05-04,Rajasthan,2884,2,1356,71,2886
2020-05-04,Tamil Nadu,3017,6,1379,30,3023
2020-05-04,Telengana,1072,10,490,29,1082
2020-05-04,Tripura,16,0,2,0,16
2020-05-04,Uttarakhand,59,1,39,1,60
2020-05-04,Uttar Pradesh,2741,1,758,45,2742
2020-05-04,West Bengal,963,0,151,35,963
2020-05-05,Andaman and Nicobar Islands,33,0,32,0,33
2020-05-05,Andhra Pradesh,1717,0,589,36,1717
2020-05-05,Arunachal Pradesh,1,0,1,0,1
2020-05-05,Assam,43,0,32,1,43
2020-05-05,Bihar,529,0,130,4,529
2020-05-05,Chandigarh,102,0,21,1,102
2020-05-05,Chhattisgarh,58,0,36,0,58
2020-05-05,Delhi,4897,1,1431,64,4898
2020-05-05,Goa,6,1,7,0,7
2020-05-05,Gujarat,5803,1,1195,319,5804
2020-05-05,Haryana,503,14,254,6,517
2020-05-05,Himachal Pradesh,41,0,38,1,41
2020-05-05,Jammu and Kashmir,726,0,303,8,726
2020-05-05,Jharkhand,115,0,27,3,115
2020-05-05,Karnataka,659,0,324,28,659
2020-05-05,Kerala,492,8,462,4,500
2020-05-05,Ladakh,41,0,17,0,41
2020-05-05,Madhya Pradesh,3049,0,1000,176,3049
2020-05-05,Maharashtra,14538,3,2465,583,14541
2020-05-05,Manipur,2,0,2,0,2
2020-05-05,Meghalaya,12,0,10,1,12
2020-05-05,Mizoram,1,0,0,0,1
2020-05-05,Odisha,170,0,60,1,170
2020-05-05,Puducherry,9,0,6,0,9
2020-05-05,Punjab,1233,0,128,23,1233
2020-05-05,Rajasthan,3059,2,1394,77,3061
2020-05-05,Tamil Nadu,3544,6,1409,31,3550
2020-05-05,Telengana,1075,10,585,29,1085
2020-05-05,Tripura,29,0,2,0,29
2020-05-05,Uttarakhand,59,1,39,1,60
2020-05-05,Uttar Pradesh,2858,1,944,53,2859
2020-05-05,West Bengal,1259,0,218,133,1259
2020-05-06,Andaman and Nicobar Islands,33,0,32,0,33
2020-05-06,Andhra Pradesh,1717,0,589,36,1717
2020-05-06,Arunachal Pradesh,1,0,1,0,1
2020-05-06,Assam,43,0,32,1,43
2020-05-06,Bihar,536,0,142,4,536
2020-05-06,Chandigarh,111,0,21,1,111
2020-05-06,Chhattisgarh,59,0,36,0,59
2020-05-06,Dadar Nagar Haveli,1,0,0,0,1
2020-05-06,Delhi,5103,1,1468,64,5104
2020-05-06,Goa,6,1,7,0,7
2020-05-06,Gujarat,6244,1,1381,368,6245
2020-05-06,Haryana,534,14,256,6,548
2020-05-06,Himachal Pradesh,42,0,38,2,42
2020-05-06,Jammu and Kashmir,741,0,320,8,741
2020-05-06,Jharkhand,125,0,33,3,125
2020-05-06,Karnataka,671,0,331,29,671
2020-05-06,Kerala,494,8,462,4,502
2020-05-06,Ladakh,41,0,17,0,41
2020-05-06,Madhya Pradesh,3049,0,1000,176,3049
2020-05-06,Maharashtra,15522,3,2819,617,15525
2020-05-06,Manipur,2,0,2,0,2
2020-05-06,Meghalaya,12,0,10,1,12
2020-05-06,Mizoram,1,0,0,0,1
2020-05-06,Odisha,175,0,60,1,175
2020-05-06,Puducherry,9,0,6,0,9
2020-05-06,Punjab,1451,0,133,25,1451
2020-05-06,Rajasthan,3156,2,1525,89,3158
2020-05-06,Tamil Nadu,4052,6,1485,33,4058
2020-05-06,Telengana,1086,10,585,29,1096
2020-05-06,Tripura,43,0,2,0,43
2020-05-06,Uttarakhand,60,1,39,1,61
2020-05-06,Uttar Pradesh,2879,1,987,56,2880
2020-05-06,West Bengal,1344,0,364,140,1344
2020-05-07,Andaman and Nicobar Islands,33,0,32,0,33
2020-05-07,Andhra Pradesh,1777,0,729,36,1777
2020-05-07,Arunachal Pradesh,1,0,1,0,1
2020-05-07,Assam,45,0,32,1,45
2020-05-07,Bihar,542,0,188,4,542
2020-05-07,Chandigarh,120,0,21,1,120
2020-05-07,Chhattisgarh,59,0,36,0,59
2020-05-07,Dadar Nagar Haveli,1,0,0,0,1
2020-05-07,Delhi,5531,1,1542,65,5532
2020-05-07,Goa,6,1,7,0,7
2020-05-07,Gujarat,6624,1,1500,396,6625
2020-05-07,Haryana,580,14,260,7,594
2020-05-07,Himachal Pradesh,45,0,38,2,45
2020-05-07,Jammu and Kashmir,775,0,322,8,775
2020-05-07,Jharkhand,127,0,37,3,127
2020-05-07,Karnataka,693,0,354,29,693
2020-05-07,Kerala,495,8,469,4,503
2020-05-07,Ladakh,41,0,17,0,41
2020-05-07,Madhya Pradesh,3138,0,1099,185,3138
2020-05-07,Maharashtra,16755,3,3094,651,16758
2020-05-07,Manipur,2,0,2,0,2
2020-05-07,Meghalaya,12,0,10,1,12
2020-05-07,Mizoram,1,0,0,0,1
2020-05-07,Odisha,185,0,61,2,185
2020-05-07,Puducherry,9,0,6,0,9
2020-05-07,Punjab,1516,0,135,27,1516
2020-05-07,Rajasthan,3315,2,1596,92,3317
2020-05-07,Tamil Nadu,4823,6,1516,35,4829
2020-05-07,Telengana,1097,10,628,29,1107
2020-05-07,Tripura,43,0,2,0,43
2020-05-07,Uttarakhand,60,1,39,1,61
2020-05-07,Uttar Pradesh,2997,1,1130,60,2998
2020-05-07,West Bengal,1456,0,364,144,1456
2020-05-08,Andaman and Nicobar Islands,33,0,33,0,33
2020-05-08,Andhra Pradesh,1847,0,780,38,1847
2020-05-08,Arunachal Pradesh,1,0,1,0,1
2020-05-08,Assam,54,0,34,1,54
2020-05-08,Bihar,550,0,246,5,550
2020-05-08,Chandigarh,135,0,21,1,135
2020-05-08,Chhattisgarh,59,0,38,0,59
2020-05-08,Dadar Nagar Haveli,1,0,0,0,1
2020-05-08,Delhi,5979,1,1931,66,5980
2020-05-08,Goa,6,1,7,0,7
2020-05-08,Gujarat,7011,1,1709,425,7012
2020-05-08,Haryana,611,14,260,7,625
2020-05-08,Himachal Pradesh,46,0,38,2,46
2020-05-08,Jammu and Kashmir,793,0,335,9,793
2020-05-08,Jharkhand,132,0,41,3,132
2020-05-08,Karnataka,705,0,366,30,705
2020-05-08,Kerala,495,8,474,4,503
2020-05-08,Ladakh,42,0,17,0,42
2020-05-08,Madhya Pradesh,3252,0,1231,193,3252
2020-05-08,Maharashtra,17971,3,3301,694,17974
2020-05-08,Manipur,2,0,2,0,2
2020-05-08,Meghalaya,12,0,10,1,12
2020-05-08,Mizoram,1,0,0,0,1
2020-05-08,Odisha,219,0,62,2,219
2020-05-08,Puducherry,9,0,6,0,9
2020-05-08,Punjab,1644,0,149,28,1644
2020-05-08,Rajasthan,3425,2,1596,97,3427
2020-05-08,Tamil Nadu,5403,6,1547,37,5409
2020-05-08,Telengana,1113,10,650,29,1123
2020-05-08,Tripura,65,0,2,0,65
2020-05-08,Uttarakhand,60,1,39,1,61
2020-05-08,Uttar Pradesh,3070,1,1250,62,3071
2020-05-08,West Bengal,1548,0,364,151,1548
2020-05-09,Andaman and Nicobar Islands,33,0,33,0,33
2020-05-09,Andhra Pradesh,1887,0,842,41,1887
2020-05-09,Arunachal Pradesh,1,0,1,0,1
2020-05-09,Assam,59,0,34,1,59
2020-05-09,Bihar,571,0,297,5,571
2020-05-09,Chandigarh,150,0,21,1,150
2020-05-09,Chhattisgarh,59,0,38,0,59
2020-05-09,Dadar Nagar Haveli,1,0,0,0,1
2020-05-09,Delhi,6317,1,2020,68,6318
2020-05-09,Goa,6,1,7,0,7
2020-05-09,Gujarat,7401,1,1872,449,7402
2020-05-09,Haryana,633,14,279,8,647
2020-05-09,Himachal Pradesh,50,0,38,2,50
2020-05-09,Jammu and Kashmir,823,0,364,9,823
2020-05-09,Jharkhand,132,0,52,3,132
2020-05-09,Karnataka,753,0,376,30,753
2020-05-09,Kerala,495,8,484,4,503
2020-05-09,Ladakh,42,0,17,0,42
2020-05-09,Madhya Pradesh,3341,0,1349,200,3341
2020-05-09,Maharashtra,19060,3,3470,731,19063
2020-05-09,Manipur,2,0,2,0,2
2020-05-09,Meghalaya,12,0,10,1,12
2020-05-09,Mizoram,1,0,0,0,1
2020-05-09,Odisha,271,0,63,2,271
2020-05-09,Puducherry,9,0,6,0,9
2020-05-09,Punjab,1731,0,152,29,1731
2020-05-09,Rajasthan,3577,2,1916,101,3579
2020-05-09,Tamil Nadu,6003,6,1605,40,6009
2020-05-09,Telengana,1123,10,700,29,1133
2020-05-09,Tripura,118,0,2,0,118
2020-05-09,Uttarakhand,62,1,46,1,63
2020-05-09,Uttar Pradesh,3213,1,1387,66,3214
2020-05-09,West Bengal,1678,0,364,160,1678
2020-05-10,Andaman and Nicobar Islands,33,0,33,0,33
2020-05-10,Andhra Pradesh,1930,0,887,44,1930
2020-05-10,Arunachal Pradesh,1,0,1,0,1
2020-05-10,Assam,63,0,34,2,63
2020-05-10,Bihar,591,0,322,5,591
2020-05-10,Chandigarh,169,0,24,2,169
2020-05-10,Chhattisgarh,59,0,43,0,59
2020-05-10,Dadar Nagar Haveli,1,0,0,0,1
2020-05-10,Delhi,6541,1,2020,73,6542
2020-05-10,Goa,6,1,7,0,7
2020-05-10,Gujarat,7795,1,2091,472,7796
2020-05-10,Haryana,661,14,290,9,675
2020-05-10,Himachal Pradesh,50,0,38,2,50
2020-05-10,Jammu and Kashmir,836,0,368,9,836
2020-05-10,Jharkhand,156,0,78,3,156
2020-05-10,Karnataka,794,0,386,30,794
2020-05-10,Kerala,497,8,485,4,505
2020-05-10,Ladakh,42,0,17,0,42
2020-05-10,Madhya Pradesh,3614,0,1676,215,3614
2020-05-10,Maharashtra,20225,3,3800,779,20228
2020-05-10,Manipur,2,0,2,0,2
2020-05-10,Meghalaya,13,0,10,1,13
2020-05-10,Mizoram,1,0,1,0,1
2020-05-10,Odisha,294,0,63,2,294
2020-05-10,Puducherry,9,0,6,0,9
2020-05-10,Punjab,1762,0,157,31,1762
2020-05-10,Rajasthan,3706,2,2026,106,3708
2020-05-10,Tamil Nadu,6529,6,1824,44,6535
2020-05-10,Telengana,1153,10,750,30,1163
2020-05-10,Tripura,134,0,2,0,134
2020-05-10,Uttarakhand,66,1,46,1,67
2020-05-10,Uttar Pradesh,3372,1,1499,74,3373
